"date";"close";"volume";"return";"returnUS";"liquidity"
1986-06-30;"3,0346412051E-9";"0,2638826237";"-0,0050008296967";"-0,0050008297876";"13,75203388"
1986-07-01;"2,9589232181E-9";"0,16007055859";"-2,4951215629";"-2,4951215629";"13,889788802"
1986-07-02;"2,9285751364E-9";"0,13852260194";"-1,0256461356";"-1,0256461356";"14,172872569"
1986-07-03;"2,9209881612E-9";"0,08493730726";"-0,25906711762";"-0,25906711762";"13,973879593"
1986-07-04;"3,0044450692E-9";"0,21189510155";"2,8571463959";"2,8571463958";"14,245511362"
1986-07-07;"2,9892711188E-9";"0,16061185964";"-0,50505001855";"-0,50505001846";"14,347047573"
1986-07-08;"2,8678793349E-9";"0,09446287744";"-4,060915825";"-4,0609158251";"14,263518053"
1986-07-09;"2,9285751364E-9";"0,069087923724";"2,1164001142";"2,1164001142";"14,197693884"
1986-07-10;"2,9437492677E-9";"0,057321153119";"0,51814041144";"0,51814041162";"14,28689293"
1986-07-11;"3,03479297E-9";"0,086430561889";"3,0927804644";"3,0927804644";"14,251986924"
1986-07-14;"3,0651408707E-9";"0,17116727798";"0,99999904633";"0,99999904614";"14,394451519"
1986-07-15;"3,0803148211E-9";"0,081099078967";"0,49504903745";"0,49504903764";"14,127574855"
1986-07-16;"3,0954887715E-9";"0,1149315168";"0,49261037457";"0,49261037457";"13,822556959"
1986-07-17;"3,03479297E-9";"0,11882450958";"-1,9607824804";"-1,9607824804";"13,749617774"
1986-07-18;"2,8830532853E-9";"0,069034300667";"-5,000001192";"-5,000001192";"13,779704474"
1986-07-21;"2,829944459E-9";"0,082198536199";"-1,8421035295";"-1,8421035296";"13,659446193"
1986-07-22;"2,9132496021E-9";"0,16186394725";"2,9437024064";"2,9437024064";"13,688622979"
1986-07-23;"2,8375314341E-9";"0,075683367906";"-2,5990964832";"-2,5990964831";"13,422610801"
1986-07-24;"2,8071835334E-9";"0,03580689477";"-1,0695176938";"-1,0695176939";"13,132693543"
1986-07-25;"2,8071835334E-9";"0,061951684894";"0";"0";"12,674354141"
1986-07-28;"2,7237266254E-9";"0,01349456338";"-2,9729765432";"-2,9729765432";"12,263820499"
1986-07-29;"2,8071835334E-9";"0,02900929506";"3,0640706447";"3,0640706447";"12,148867236"
1986-07-30;"2,8147705086E-9";"0,05381857147";"0,27027000906";"0,27027000906";"11,630966252"
1986-07-31;"2,7616616823E-9";"0,01846356072";"-1,8867906341";"-1,886790634";"11,458302114"
1986-08-01;"2,9589232181E-9";"0,095746803577";"7,1428566751";"7,1428566751";"11,186235207"
1986-08-04;"2,9437492677E-9";"0,11316330665";"-0,51282001123";"-0,51282001114";"10,735262014"
1986-08-05;"3,1106627219E-9";"0,29656220029";"5,6700975181";"5,6700975179";"11,446355053"
1986-08-06;"3,1410106226E-9";"0,33378035887";"0,97560884842";"0,97560884842";"12,114498479"
1986-08-07;"3,0044450692E-9";"0,22902968858";"-4,3478220808";"-4,3478220808";"12,3313469"
1986-08-08;"3,03479297E-9";"0,13077378757";"1,0101000371";"1,0101000371";"12,442122747"
1986-08-11;"3,0803148211E-9";"0,17405249672";"1,4999985695";"1,4999985695";"12,621051406"
1986-08-12;"3,0651408707E-9";"0,32021057814";"-0,49261037457";"-0,49261037466";"13,019261846"
1986-08-13;"2,9589232181E-9";"0,74742874025";"-3,4653432625";"-3,4653432625";"13,904666207"
1986-08-14;"2,7313136006E-9";"0,16895827474";"-7,6923123949";"-7,6923123949";"13,887341015"
1986-08-15;"2,7616616823E-9";"0,11571306426";"1,1111167036";"1,1111167038";"14,086160189"
1986-08-18;"2,6554438487E-9";"0,093871952735";"-3,8461566172";"-3,8461566172";"14,481820813"
1986-08-19;"2,746487551E-9";"0,040836119726";"3,4285681588";"3,4285681588";"14,30404599"
1986-08-20;"2,7798703865E-9";"0,058299645134";"1,2154737615";"1,2154737615";"14,122920779"
1986-08-21;"2,7161396502E-9";"0,059768816664";"-2,292579417";"-2,2925794171";"14,031474544"
1986-08-22;"2,6554438487E-9";"0,056358556994";"-2,234634788";"-2,234634788";"13,927118796"
1986-08-25;"2,5795740968E-9";"0,052107060269";"-2,8571401323";"-2,8571401323";"14,781480475"
1986-08-26;"2,7311620167E-9";"0,072428121639";"5,8764708498";"5,8764708498";"14,731010285"
1986-08-27;"2,7616616823E-9";"0,068538402405";"1,1167285353";"1,1167285353";"14,612767119"
1986-08-28;"2,8071835334E-9";"0,043108804276";"1,6483500289";"1,6483500289";"14,707628995"
1986-08-29;"2,7768356326E-9";"0,046889102719";"-1,0810800361";"-1,0810800361";"14,77177307"
1986-09-01;"2,7616616823E-9";"0,048079386466";"-0,54644755355";"-0,54644755355";"15,384817375"
1986-09-02;"2,7616768768E-9";"0,065543523142";"0,00055019663705";"0,00055019681895";"15,235958495"
1986-09-03;"2,7313136006E-9";"0,068072427137";"-1,0994507168";"-1,0994507169";"15,092869424"
1986-09-04;"2,6402698983E-9";"0,064788294468";"-3,3333302426";"-3,3333302427";"15,081816053"
1986-09-05;"2,6402698983E-9";"0,075478113815";"0";"0";"14,559433566"
1986-09-08;"2,5340520648E-9";"0,05461413866";"-4,0229914982";"-4,0229914981";"13,763003933"
1986-09-09;"2,4278344121E-9";"0,05482568572";"-4,1916128767";"-4,1916128768";"13,713460137"
1986-09-10;"2,5340520648E-9";"0,027087401343";"4,3749957624";"4,3749957626";"13,537894843"
1986-09-11;"2,5795740968E-9";"0,0011781700765";"1,7964126569";"1,7964126569";"13,508836064"
1986-09-12;"2,6554438487E-9";"0,033866240854";"2,9411735832";"2,9411735832";"12,909708131"
1986-09-15;"2,7009656998E-9";"0,064517130298";"1,7142840794";"1,7142840794";"10,726381584"
1986-09-16;"2,7313136006E-9";"0,15069910144";"1,1235944521";"1,1235944519";"11,065810053"
1986-09-17;"2,6933787247E-9";"0,031925390039";"-1,3888876011";"-1,388887601";"10,989865876"
1986-09-18;"2,6183500764E-9";"0,033254632548";"-2,7856701919";"-2,785670192";"10,835904651"
1986-09-19;"2,5571019986E-9";"0,036017477984";"-2,3391859749";"-2,3391859749";"10,868147217"
1986-09-22;"2,4039975933E-9";"0,047943750573";"-5,9874187798";"-5,9874187798";"11,081288398"
1986-09-23;"2,3733581304E-9";"0,032204087406";"-1,2745213645";"-1,2745213644";"11,034890521"
1986-09-24;"2,1896142622E-9";"0,044257665372";"-7,7419360297";"-7,7419360297";"11,102665921"
1986-09-25;"2,0364945241E-9";"0,048592614105";"-6,9930005804";"-6,9930005804";"11,242745225"
1986-09-26;"2,2661743138E-9";"0,042387948461";"11,278193332";"11,278193332";"11,095862933"
1986-09-29;"1,9905584202E-9";"0,075635507244";"-12,162166516";"-12,162166516";"11,272510032"
1986-09-30;"2,0671184717E-9";"0,047175368351";"3,8461594891";"3,8461594893";"11,281530143"
1986-10-01;"2,2355503661E-9";"0,07383414097";"8,1481490639";"8,1481490639";"11,349685575"
1986-10-02;"2,2202383923E-9";"0,041326636075";"-0,68493083572";"-0,68493083572";"11,359044368"
1986-10-03;"2,1130543932E-9";"0,028911980609";"-4,8275896656";"-4,8275896655";"11,212263858"
1986-10-06;"2,0211825503E-9";"0,16072008239";"-4,3478219554";"-4,3478219555";"11,458302429"
1986-10-07;"2,0211825503E-9";"0,028349579469";"0";"0";"11,430560763"
1986-10-08;"1,990573753E-9";"0,036382462427";"-1,5144004365";"-1,5144004364";"11,310659054"
1986-10-09;"2,0364945241E-9";"0,06202725583";"2,3069113166";"2,3069113166";"11,408016338"
1986-10-10;"1,8986865773E-9";"0,059547152821";"-6,7669195846";"-6,7669195847";"11,75209042"
1986-10-13;"1,8680626297E-9";"0,036584352384";"-1,6129016752";"-1,6129016752";"11,911727469"
1986-10-14;"1,806814552E-9";"0,034308798598";"-3,2786950923";"-3,2786950923";"11,900427674"
1986-10-15;"1,8374386821E-9";"0,049101972269";"1,6949238157";"1,6949238157";"12,16317207"
1986-10-16;"1,8374540149E-9";"0,053687109722";"0,00083446502686";"-1,7734883417";"11,94557601"
1986-10-17;"1,8374386821E-9";"0,047509049984";"-0,00083445802375";"-0,00083445802375";"12,098308133"
1986-10-20;"1,8374386821E-9";"0,038129293729";"0";"0";"12,356359161"
1986-10-21;"1,8680626297E-9";"0,043309863727";"1,666665011";"1,666665011";"12,353179128"
1986-10-22;"2,0671184717E-9";"0,073886772938";"10,655737064";"10,655737064";"12,511655741"
1986-10-23;"2,1589903146E-9";"0,081265472062";"4,4444401274";"4,4444401274";"12,752565513"
1986-10-24;"2,2202383923E-9";"0,084791222822";"2,8368852489";"2,8368852489";"12,746462573"
1986-10-27;"2,2814862876E-9";"0,053189299192";"2,758617968";"2,7586179682";"12,650757379"
1986-10-28;"2,2202537251E-9";"0,09052987578";"-2,6838891286";"-2,6838891286";"12,529914824"
1986-10-29;"2,1589903146E-9";"0,058449624859";"-2,7592977256";"-2,7592977257";"12,453735667"
1986-10-30;"2,1819582753E-9";"0,049938504452";"1,0638287977";"1,0638287979";"12,462685855"
1986-10-31;"2,1360223539E-9";"0,066653049798";"-2,1052612205";"-2,1052612205";"12,346366268"
1986-11-03;"2,0671184717E-9";"0,022998779297";"-3,2258034194";"-3,2258034194";"12,551652192"
1986-11-04;"2,0594624848E-9";"0,028661759747";"-0,37037001048";"-0,37037001066";"12,436332648"
1986-11-05;"2,0364945241E-9";"0,022809468025";"-1,1152405485";"-1,1152405483";"12,355452371"
1986-11-06;"2,044150511E-9";"0,031363905758";"0,37593947891";"0,37593947891";"12,043929997"
1986-11-07;"2,0364945241E-9";"0,016417748321";"-0,37453146724";"-0,37453146733";"11,981978886"
1986-11-10;"2,1436783408E-9";"0,033027942806";"5,2631527056";"5,2631527056";"11,719245043"
1986-11-11;"2,1436783408E-9";"0,051387599432";"0";"0";"11,705098879"
1986-11-12;"2,2202383923E-9";"0,074931776428";"3,5714337411";"3,5714337411";"11,750784151"
1986-11-13;"2,25086234E-9";"0,06189529192";"1,379308984";"1,379308984";"11,723338449"
1986-11-14;"2,2355503661E-9";"0,05449675563";"-0,6802714468";"-0,6802714468";"11,681022981"
1986-11-17;"2,128366367E-9";"0,04227664973";"-4,7945240152";"-4,7945240154";"11,425139327"
1986-11-18;"2,1207103801E-9";"0,03185535069";"-0,35971189091";"-0,35971189081";"11,405211276"
1986-11-19;"2,0900864325E-9";"0,035406626527";"-1,4440419541";"-1,4440419541";"11,366871063"
1986-11-20;"2,0671184717E-9";"0,052840412803";"-1,0989000432";"-1,0989000431";"11,407496056"
1986-11-21;"2,0824304455E-9";"0,026951658394";"0,74074002114";"0,74074002114";"11,39929658"
1986-11-24;"1,9752464464E-9";"0,03027001003";"-5,1470626261";"-5,4155774065";"10,986020683"
1986-11-25;"1,8527506559E-9";"0,049175782501";"-6,2015446567";"-6,2678817147";"11,053677926"
1986-11-26;"1,6383828401E-9";"0,045614753254";"-11,570246386";"-11,695144073";"11,143715515"
1986-11-27;"1,6996307353E-9";"0,073721966573";"3,7383140087";"3,5919942819";"11,455958239"
1986-11-28;"1,600102723E-9";"0,077737621477";"-5,8558609355";"-5,9884550283";"11,704481936"
1986-12-01;"1,424014933E-9";"0,017319266447";"-11,004780349";"-11,129952297";"11,789565956"
1986-12-02;"1,4546388806E-9";"0,030692293923";"2,1505355669";"2,0070692686";"11,827885426"
1986-12-03;"1,424014933E-9";"0,034537525904";"-2,1052611765";"-2,3794758749";"12,067392051"
1986-12-04;"1,4546388806E-9";"0,016544457907";"2,1505355669";"1,9363786054";"12,160345727"
1986-12-05;"1,3397989858E-9";"0,028432590239";"-7,8947356863";"-8,0874228067";"12,32219683"
1986-12-08;"1,3015190512E-9";"0,021079231803";"-2,8571401323";"-3,0599417939";"12,450422232"
1986-12-09;"1,1866790652E-9";"0,039728842071";"-8,8235347742";"-9,0134840577";"12,613158781"
1986-12-10;"1,1101191961E-9";"0,064156274016";"-6,4516069489";"-6,7107435322";"13,104024908"
1986-12-11;"1,1483991306E-9";"0,050819960432";"3,4482724601";"3,2337929058";"13,4332909"
1986-12-12;"1,2249590909E-9";"0,055065625";"6,6666682562";"6,3726184566";"13,832447183"
1986-12-15;"1,3474549727E-9";"0,72253137452";"9,9999977649";"9,7730396788";"18,041106203"
1986-12-16;"1,4087029592E-9";"0,14722295004";"4,5454570083";"4,2586384683";"18,363475199"
1986-12-17;"1,7379106698E-9";"0,18788837932";"23,369561943";"23,116238603";"18,832696427"
1986-12-18;"1,5465108147E-9";"0,19824127744";"-11,013215951";"-11,256183054";"19,482456808"
1986-12-19;"1,4393269068E-9";"0,090474145757";"-6,9306924265";"-7,1208929085";"19,913002719"
1986-12-22;"1,3321429989E-9";"0,040207322286";"-7,4468077686";"-7,698310764";"20,413469694"
1986-12-23;"1,3933909853E-9";"0,039228736645";"4,5977035905";"4,3849643922";"20,250225181"
1986-12-24;NA;NA;NA;NA;NA
1986-12-25;NA;NA;NA;NA;NA
1986-12-26;"1,4469828937E-9";"0,017998474623";"3,8461500673";"3,3556508119";"21,110354498"
1986-12-29;"1,4087029592E-9";"0,017697433797";"-2,6455001426";"-2,9075577717";"21,28641006"
1986-12-30;"1,3933909853E-9";"0,016540353738";"-1,0869554654";"-1,3524935935";"20,807729669"
1986-12-31;NA;NA;NA;NA;NA
1987-01-01;NA;NA;NA;NA;NA
1987-01-02;"1,4393269068E-9";"0,0099892428803";"3,2967000578";"2,6765053341";"21,475153157"
1987-01-05;"1,2862069862E-9";"0,024758054387";"-10,638300435";"-10,935381688";"22,202268905"
1987-01-06;"1,2709103451E-9";"0,020066101246";"-1,1892829993";"-1,5819111009";"21,815722299"
1987-01-07;"1,2555983713E-9";"0,055277088204";"-1,2048036168";"-1,5958101525";"21,507342736"
1987-01-08;"1,2402710647E-9";"0,022957572053";"-1,220717304";"-1,6101258656";"21,596839295"
1987-01-09;"1,2249437582E-9";"0,020017992467";"-1,2358029648";"-1,6236170472";"21,268709884"
1987-01-12;"1,1866943979E-9";"0,0095216952281";"-3,1225401136";"-3,6271097472";"20,67238286"
1987-01-13;"1,1024632092E-9";"0,02589711237";"-7,0979680076";"-7,5793252405";"20,352993051"
1987-01-14;"1,1637111044E-9";"0,028011635818";"5,5555500367";"5,079150498";"20,048494796"
1987-01-15;"1,1483991306E-9";"0,024093850395";"-1,3157882355";"-1,8221852422";"16,248171797"
1987-01-16;"1,2096471171E-9";"0,031528224719";"5,3333361944";"4,7955787715";"15,499120735"
1987-01-19;"1,2019911302E-9";"0,041883935045";"-0,63291077158";"-1,1376320133";"12,7946476"
1987-01-20;"1,1713670914E-9";"0,027235308324";"-2,5477757787";"-3,04026918";"12,795590013"
1987-01-21;"1,1790230783E-9";"0,018128463649";"0,65359416021";"0,14747977129";"12,713717597"
1987-01-22;"1,2938630643E-9";"0,034632392842";"9,7402661742";"9,1912222062";"12,534256003"
1987-01-23;"1,3780789203E-9";"0,040762720637";"6,5088693118";"5,9786451935";"12,71679532"
1987-01-26;"1,2862069862E-9";"0,029623536478";"-6,6666671082";"-7,2438698817";"12,916067384"
1987-01-27;"1,2862223189E-9";"0,019974166004";"0,0011920928955";"-0,55232097111";"12,871768633"
1987-01-28;"1,2555830386E-9";"0,046879511871";"-2,3821138804";"-2,9194609411";"13,085474254"
1987-01-29;"1,2249590909E-9";"0,083877704618";"-2,4390220856";"-2,9731159185";"13,741876186"
1987-01-30;"1,2555830386E-9";"0,14057161901";"2,4999975787";"1,8802854691";"14,893737505"
1987-02-02;"1,1866790652E-9";"0,042370324141";"-5,4878069613";"-5,9992881372";"14,749009131"
1987-02-03;"1,1330871568E-9";"0,035722680306";"-4,5161248643";"-5,2567576559";"14,844347485"
1987-02-04;"1,0948071311E-9";"0,025619798378";"-3,3783831676";"-4,1220616492";"14,741661117"
1987-02-05;"1,1483837979E-9";"0,035970220117";"4,8937082418";"4,092515895";"14,751250683"
1987-02-06;"1,1943350521E-9";"0,05991686968";"4,0013847536";"3,2130411362";"15,006682325"
1987-02-09;"1,0488712096E-9";"0,041320697552";"-12,179483652";"-12,890587501";"15,401491917"
1987-02-10;"1,0718391703E-9";"0,034769349228";"2,189778926";"1,1948146526";"15,36300241"
1987-02-11;"1,1330871568E-9";"0,0533283682";"5,7142888769";"4,6949220005";"15,46093011"
1987-02-12;"1,0412152227E-9";"0,038916846582";"-8,1081083258";"-9,0368320224";"15,683827423"
1987-02-13;"1,0718391703E-9";"0,032346414004";"2,9411736348";"1,9111879255";"15,777113868"
